#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
71600034029 24322711252 3609899 2464066 
71700035549 24352149779 3610010 2464153 
71800034900 24382459676 3610392 2464490 
71900035698 24412422012 3610640 2464685 
72000032668 24448572557 3616116 2469642 
72100027636 24485524723 3619521 2472085 
72200046830 24521746351 3622360 2473881 
72300033496 24558198487 3625653 2476023 
72400042650 24594685845 3646395 2494815 
72500028505 24628982454 3650565 2497832 
72600028407 24663365705 3654588 2500820 
72700046932 24697911944 3658967 2504083 
72800040573 24736892673 3678113 2518094 
72900034501 24773510855 3682900 2521650 
73000018523 24812404712 3701541 2533988 
73100034800 24849423831 3706772 2536349 
73200029224 24887496823 3721706 2543836 
